code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_10,sma_7,open_pct,lowest_30,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_sma_10,prev_sma_5,pre_volume_ratio_5,pre_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,signal,code_right,buy_date,buy_price,sell_date,sell_price,profit,holding_days,trading_date_right
SZSE.000006,stock,2022-12-06,2022-12-06T16:00:00.000+0800,6.26,6.03,6.17,5.63,5.65,6.89,5.63,281183424.0,1632819200.0,-9.74,71.11150360107422,5.81,4805928973.700001,1,false,false,true,断板,断板,断板,4天4板,6.188000000000001,5.383,5.868571428571428,-3.6741214057507916,3.64,1.035797778546936,0.7037037037037035,0.25925925925925863,0.03703703703703789,-1,炸板,5.688571428571428,5.226,6.12,1.59183477532932,-7.53,0.7642276422764228,0.20325203252032514,0.03252032520325205,-1,1,SZSE.000006,2022-12-06 09:30,6.03,2022-12-07 09:30:00,5.45,-9.672786389622091,1.0,2022-12-06
SZSE.000800,stock,2022-12-06,2022-12-06T16:00:00.000+0800,8.99,8.68,9.53,8.61,9.1,9.89,8.09,84762736.0,774034880.0,1.22,2.678459405899048,9.13,6410617840.9,1,false,false,true,断板,断板,断板,2天2板,8.696000000000002,7.984,8.287142857142857,-3.448275862068971,6.75,1.3998107106127688,0.45652173913043476,0.46739130434782583,0.07608695652173944,1,炸板,8.021428571428572,7.799000000000001,8.346,2.070000635002884,7.02,0.5529411764705893,0.29411764705882365,0.15294117647058714,1,1,SZSE.000800,2022-12-06 09:30,8.68,2022-12-07 11:28:00,8.77,0.9762624208129176,1.49,2022-12-06
SZSE.002314,stock,2022-12-06,2022-12-06T16:00:00.000+0800,4.65,4.44,4.62,4.28,4.39,5.12,4.19,134598608.0,593961280.0,-5.59,2.364564895629883,4.41,3750664105.9999995,1,false,false,true,断板,断板,断板,3天2板,4.473999999999999,4.086,4.338571428571429,-4.516129032258063,2.97,0.6448756664557099,0.1470588235294139,0.5294117647058817,0.32352941176470434,-1,断板,4.228571428571429,3.9820000000000007,4.433999999999999,0.854073260190554,4.03,0.26470588235294346,0.2941176470588226,0.4411764705882339,1,1,SZSE.002314,2022-12-06 09:30,4.44,2022-12-07 11:28:00,4.34,-2.310883311583114,1.49,2022-12-06
SZSE.000617,stock,2022-12-07,2022-12-07T16:00:00.000+0800,8.06,7.79,8.02,7.25,8.0,8.87,7.25,493392608.0,3777782016.0,-0.74,7.509802341461182,7.66,6595834928.0,1,false,false,true,断板,断板,断板,4天2板,7.669999999999999,6.8950000000000005,7.3742857142857146,-3.349875930521097,4.43,1.2783489500894913,0.2727272727272728,0.025974025974025435,0.7012987012987018,1,断板,7.092857142857143,6.634,7.459999999999999,1.4002161238489381,-0.62,0.24358974358974286,0.32051282051282043,0.43589743589743674,-1,1,SZSE.000617,2022-12-07 09:30,7.79,2022-12-08 11:28:00,7.27,-6.731202718773578,1.49,2022-12-07
SZSE.002374,stock,2022-12-07,2022-12-07T16:00:00.000+0800,5.31,5.16,5.23,5.08,5.15,5.84,4.78,87462928.0,450117344.0,-3.01,6.630425453186035,5.15,4229649628.5000005,1,false,false,true,断板,断板,断板,2天2板,5.206,4.865,5.017142857142857,-2.8248587570621373,4.25,0.7593451763947717,0.06666666666666508,0.46666666666666745,0.46666666666666745,-1,断板,4.92,4.809,5.076,1.3364735057135453,2.71,0.35483870967741693,0.41935483870967927,0.22580645161290377,1,1,SZSE.002374,2022-12-07 09:30,5.16,2022-12-08 11:28:00,5.06,-1.996804059557337,1.49,2022-12-07
SZSE.000070,stock,2022-12-08,2022-12-08T16:00:00.000+0800,7.97,7.77,7.87,7.4,7.44,8.77,7.17,60987924.0,460268640.0,-6.65,3.483548164367676,7.55,3747127318.8,1,false,false,true,断板,断板,断板,2天1板,7.662000000000001,7.287999999999999,7.475714285714285,-2.509410288582185,5.96,0.8232083848988786,0.7021276595744668,0.21276595744680976,0.08510638297872353,-1,断板,7.391428571428571,7.236,7.601999999999999,1.3264541996506252,-3.51,0.35087719298245684,0.4035087719298242,0.245614035087719,1,1,SZSE.000070,2022-12-08 09:30,7.77,2022-12-09 11:28:00,7.23,-7.0056203216254955,1.49,2022-12-08
SZSE.000153,stock,2022-12-08,2022-12-08T16:00:00.000+0800,13.68,13.16,15.05,13.05,15.05,15.05,12.31,90895720.0,1284601856.0,10.01,5.720460414886475,14.13,3366421700.25,1,true,false,false,,涨停,9天3板,5天2板,14.142,13.166,13.824285714285717,-3.801169590643272,8.29,1.0210783317775367,0.9450000000000003,0.0,0.054999999999999716,1,断板,13.442857142857145,12.812999999999999,13.732,0.9028462459251119,4.35,0.7175141242937852,0.06214689265536692,0.22033898305084784,1,1,SZSE.000153,2022-12-08 09:30,13.16,2022-12-09 11:28:00,14.73,11.862953272073094,1.49,2022-12-08
SZSE.000958,stock,2022-12-08,2022-12-08T16:00:00.000+0800,5.17,5.03,5.1,4.83,4.85,5.69,4.65,104696328.0,515997376.0,-6.19,4.5974955558776855,4.93,3224958175.5,1,false,false,true,断板,断板,断板,2天2板,4.942,4.661,4.785714285714286,-2.7079303675048294,4.04,1.517561353222045,0.66666666666667,0.2592592592592574,0.07407407407407261,-1,断板,4.725714285714285,4.606,4.846000000000001,3.1420074874064547,-3.72,0.5833333333333344,0.2291666666666657,0.1874999999999999,-1,1,SZSE.000958,2022-12-08 09:30,5.03,2022-12-09 11:28:00,4.82,-4.232428084695862,1.49,2022-12-08
SZSE.002423,stock,2022-12-09,2022-12-09T16:00:00.000+0800,8.6,8.34,8.42,7.8,7.85,9.46,7.74,123957160.0,997680576.0,-8.72,1.0550849437713623,8.05,3807569369.3999996,1,false,false,true,断板,断板,断板,3天3板,8.362,7.731999999999999,7.954285714285713,-3.0232558139534857,5.79,0.9736254133227256,0.7903225806451615,0.1290322580645162,0.08064516129032229,-1,断板,7.857142857142857,7.590999999999999,8.184000000000001,1.472088887596139,-7.23,0.5390070921985813,0.27659574468085146,0.1843971631205672,-1,1,SZSE.002423,2022-12-09 09:30,8.34,2022-12-12 11:28:00,7.64,-8.44823291621626,1.49,2022-12-09
SZSE.002424,stock,2022-12-09,2022-12-09T16:00:00.000+0800,10.3,9.97,10.49,9.85,9.89,11.33,9.27,187926336.0,1906619392.0,-3.98,10.814165115356445,10.15,8916890460.800001,1,false,false,true,断板,断板,断板,3天2板,9.783999999999999,9.035,9.368571428571428,-3.203883495145632,6.47,0.8621866567801035,0.125,0.8124999999999987,0.06250000000000139,-1,断板,9.088571428571427,8.859,9.457999999999998,1.5132576455121627,0.1,0.3082191780821927,0.5958904109589039,0.09589041095890334,1,1,SZSE.002424,2022-12-09 09:30,9.97,2022-12-13 11:28:00,11.59,16.17901790947169,2.49,2022-12-09
SZSE.002561,stock,2022-12-09,2022-12-09T16:00:00.000+0800,12.97,12.57,12.91,12.03,12.31,14.27,11.67,77173264.0,957653120.0,-5.09,1.4218844175338745,12.41,3050285815.2200003,1,false,false,true,断板,断板,断板,6天4板,12.431999999999999,11.274000000000001,12.138571428571428,-3.0840400925212053,7.13,0.6994894177065866,0.29545454545454497,0.38636363636363585,0.3181818181818192,-1,断板,11.83,10.863,12.298,0.9187587580650676,2.21,0.518716577540107,0.32085561497326165,0.16042780748663132,1,1,SZSE.002561,2022-12-09 09:30,12.57,2022-12-12 11:28:00,12.52,-0.45751588763624634,1.49,2022-12-09
SHSE.600603,stock,2022-12-12,2022-12-12T16:00:00.000+0800,9.67,9.3,9.45,9.0,9.34,10.64,8.7,40537964.0,374392768.0,-3.41,184.44346618652344,9.24,5602206131.58,1,false,false,true,断板,断板,断板,5天2板,8.969999999999999,8.535999999999998,8.842857142857143,-3.826266804550147,6.75,0.8817854930918054,0.08888888888888713,0.24444444444444358,0.6666666666666693,1,炸板,8.64,8.366,8.77,1.6007931177816306,5.8,0.3648648648648642,0.5135135135135144,0.12162162162162139,1,1,SHSE.600603,2022-12-12 09:30,9.3,2022-12-13 11:28:00,9.87,6.065373936206238,1.49,2022-12-12
SZSE.002219,stock,2022-12-13,2022-12-13T16:00:00.000+0800,4.73,4.6,4.63,4.35,4.44,5.2,4.26,102390448.0,457064128.0,-6.13,22.163393020629883,4.46,7396121275.200001,1,false,false,true,断板,断板,断板,2天1板,4.2780000000000005,4.0760000000000005,4.162857142857144,-2.748414376321369,3.52,0.9419346238006296,0.5714285714285683,0.10714285714285794,0.3214285714285738,-1,炸板,4.08,4.024,4.156000000000001,2.1477480335594468,7.99,0.7457627118644076,0.15254237288135572,0.10169491525423666,1,1,SZSE.002219,2022-12-13 09:30,4.6,2022-12-14 11:28:00,4.32,-6.143287448548033,1.49,2022-12-13
SZSE.002285,stock,2022-12-14,2022-12-14T16:00:00.000+0800,3.48,3.38,3.71,3.36,3.62,3.83,3.13,138894816.0,493581920.0,4.02,14.73690128326416,3.55,3920805471.08,1,false,false,true,断板,断板,断板,2天1板,3.532,3.3550000000000004,3.442857142857143,-2.8735632183908075,2.55,0.9712577096825205,0.6857142857142862,0.2571428571428567,0.057142857142857176,1,断板,3.3800000000000003,3.31,3.4539999999999997,1.079403336455117,2.96,0.529411764705883,0.38235294117647045,0.08823529411764652,1,1,SZSE.002285,2022-12-14 09:30,3.38,2022-12-15 11:28:00,3.6,6.44498958004907,1.49,2022-12-14
SZSE.002550,stock,2022-12-14,2022-12-14T16:00:00.000+0800,8.74,8.41,8.42,7.87,7.87,9.61,7.87,157928896.0,1263662848.0,-9.95,10.02908992767334,8.0,6260474851.4800005,1,false,false,true,断板,断板,断板,4天3板,7.938000000000001,7.0969999999999995,7.491428571428571,-3.7757437070938225,5.75,0.6777252378434407,0.9818181818181821,0.0181818181818178,0.0,-1,炸板,7.252857142857144,6.945,7.7,1.2257809148567338,6.07,0.22314049586776807,0.26446280991735543,0.5123966942148765,1,1,SZSE.002550,2022-12-14 09:30,8.41,2022-12-15 09:30:00,7.5,-10.873943524433738,1.0,2022-12-14
SZSE.002640,stock,2022-12-14,2022-12-14T16:00:00.000+0800,5.35,5.11,5.24,4.82,4.82,5.89,4.82,325580192.0,1623281792.0,-9.91,12.275467872619629,4.99,6002495511.58,1,false,false,true,断板,断板,断板,3天3板,4.9799999999999995,4.473,4.708571428571429,-4.485981308411203,3.49,0.90572257339245,0.6904761904761907,0.3095238095238093,0.0,-1,断板,4.582857142857143,4.381,4.859999999999999,1.2079367923334237,7.21,0.5686274509803925,0.13725490196078494,0.2941176470588226,1,1,SZSE.002640,2022-12-14 09:30,5.11,2022-12-15 11:28:00,4.88,-4.558260701828584,1.49,2022-12-14
SZSE.002932,stock,2022-12-14,2022-12-14T16:00:00.000+0800,73.34,71.41,71.73,68.22,68.6,80.67,66.01,11944195.0,832495232.0,-6.46,2.333225727081299,69.7,5668837626.2,1,false,false,true,断板,断板,断板,2天2板,68.26599999999999,65.25399999999999,65.62428571428572,-2.63157894736843,57.9,0.6971756546827217,0.8005698005698001,0.09116809116809314,0.1082621082621068,-1,断板,64.5457142857143,65.39399999999999,66.438,1.5136201030575396,0.62,0.09624796084828774,0.39151712887438717,0.5122349102773252,-1,1,SZSE.002932,2022-12-14 09:30,71.41,2022-12-15 11:28:00,68.72,-3.824701910250335,1.49,2022-12-14
SHSE.600222,stock,2022-12-15,2022-12-15T16:00:00.000+0800,8.95,8.61,8.97,8.38,8.48,9.85,8.06,81792544.0,703764864.0,-5.25,4.090413570404053,8.6,3450585089.1200004,1,false,false,true,断板,断板,断板,2天2板,8.925999999999998,8.611,8.751428571428571,-3.7988826815642445,5.59,0.7364077740461289,0.22033898305084582,0.6101694915254259,0.16949152542372825,-1,断板,8.714285714285714,8.564,8.888,1.1923897804680927,-9.96,0.9918032786885248,0.008196721311475232,0.0,-1,1,SHSE.600222,2022-12-15 09:30,8.61,2022-12-16 11:28:00,8.67,0.6364641130309402,1.49,2022-12-15
SZSE.002362,stock,2022-12-15,2022-12-15T16:00:00.000+0800,20.59,19.76,20.29,18.53,18.85,22.65,18.53,38933288.0,753536000.0,-8.45,2.0,19.35,3006985081.75,1,false,false,true,断板,断板,断板,6天4板,20.008000000000003,18.591,19.412857142857142,-4.031083050024275,14.25,0.9702210890558336,0.5170454545454553,0.3011363636363626,0.18181818181818218,-1,断板,19.092857142857145,18.262999999999998,19.754,1.3189763873585403,3.0,0.2490566037735851,0.2490566037735851,0.5018867924528299,1,1,SZSE.002362,2022-12-15 09:30,19.76,2022-12-16 11:28:00,17.97,-9.113252866245404,1.49,2022-12-15
SZSE.002550,stock,2022-12-15,2022-12-15T16:00:00.000+0800,7.87,7.5,7.97,7.45,7.61,8.66,7.08,112441352.0,864308416.0,-3.3,10.02908992767334,7.69,6053648490.440001,1,false,false,true,断板,断板,断板,4天3板,7.99,7.243,7.711428571428572,-4.701397712833547,5.75,0.550929985680226,0.2115384615384623,0.6923076923076917,0.0961538461538459,1,断板,7.491428571428571,7.0969999999999995,7.938000000000001,0.6777252378434407,-9.95,0.9818181818181821,0.0181818181818178,0.0,-1,1,SZSE.002550,2022-12-15 09:30,7.5,2022-12-16 11:28:00,7.98,6.336179146256137,1.49,2022-12-15
SHSE.600238,stock,2022-12-19,2022-12-19T16:00:00.000+0800,18.18,17.65,18.1,16.57,17.02,20.0,16.36,87142504.0,1515844992.0,-6.38,4.013294696807861,17.4,5262336988.74,1,false,false,true,断板,断板,断板,5天3板,16.881999999999998,14.731,15.934285714285718,-2.9152915291529213,9.79,0.9531661853253761,0.411764705882352,0.29411764705882515,0.2941176470588229,-1,炸板,15.331428571428575,14.141,16.258,1.335425779552403,6.32,0.5142857142857131,0.2952380952380955,0.19047619047619135,1,1,SHSE.600238,2022-12-19 09:30,17.65,2022-12-21 09:30:00,14.79,-16.25422854729983,2.0,2022-12-19
SZSE.002077,stock,2022-12-19,2022-12-19T16:00:00.000+0800,22.6,21.87,22.86,20.54,20.87,24.86,20.34,108793216.0,2361391360.0,-7.65,1.4697819948196411,21.71,6070621835.610001,1,false,false,true,断板,断板,断板,2天2板,21.29,19.942,20.56,-3.230088495575223,16.46,0.9305555994631837,0.43103448275862066,0.42672413793103375,0.1422413793103456,-1,断板,20.18142857142857,19.588,20.926,1.5125318810672104,-1.82,0.3448275862068961,0.19157088122605367,0.4636015325670502,-1,1,SZSE.002077,2022-12-19 09:30,21.87,2022-12-20 11:28:00,21.43,-2.070663666012209,1.49,2022-12-19
SZSE.000721,stock,2022-12-20,2022-12-20T16:00:00.000+0800,16.45,16.0,16.47,15.3,16.34,18.1,14.81,142029920.0,2260226304.0,-0.67,4.68698787689209,15.91,5338172525.3,1,false,false,true,断板,断板,断板,5天5板,15.026,12.55,13.904285714285715,-2.735562310030391,6.78,1.2806303823339262,0.29059829059829095,0.11111111111111044,0.5982905982905986,1,断板,12.942857142857141,11.788,14.084,1.8528430347943925,6.27,0.5989583333333326,0.2604166666666667,0.14062500000000072,1,1,SZSE.000721,2022-12-20 09:30,16.0,2022-12-22 11:28:00,17.99,12.370057732680209,2.49,2022-12-20
SZSE.002077,stock,2022-12-20,2022-12-20T16:00:00.000+0800,20.87,20.25,22.1,20.25,21.1,22.96,18.78,101127256.0,2165249280.0,1.1,1.4697819948196411,21.41,6137523753.3,1,false,false,true,断板,断板,断板,2天2板,21.704,20.146,20.942857142857143,-2.970771442261624,16.46,0.8505099457242692,0.4594594594594599,0.5405405405405401,0.0,1,断板,20.56,19.942,21.29,0.9305555994631837,-7.65,0.43103448275862066,0.42672413793103375,0.1422413793103456,-1,1,SZSE.002077,2022-12-20 09:30,20.25,2022-12-21 11:28:00,20.49,1.1244922819450494,1.49,2022-12-20
SZSE.002210,stock,2022-12-20,2022-12-20T16:00:00.000+0800,2.74,2.62,2.67,2.49,2.51,3.01,2.47,200363504.0,510378688.0,-8.39,10.361664772033691,2.55,4038123714.7899995,1,false,false,true,断板,断板,断板,2天2板,2.652,2.554,2.5828571428571427,-4.379562043795624,2.27,0.8597090128967656,0.6111111111111138,0.27777777777777724,0.11111111111110891,-1,断板,2.5714285714285716,2.5469999999999997,2.6380000000000003,1.8716048163869627,-6.48,0.3877551020408164,0.4081632653061221,0.2040816326530615,-1,1,SZSE.002210,2022-12-20 09:30,2.62,2022-12-21 11:28:00,2.49,-5.018837860092332,1.49,2022-12-20
SZSE.002317,stock,2022-12-20,2022-12-20T16:00:00.000+0800,31.8,30.4,32.9,29.31,32.08,34.98,28.62,95955464.0,2997106176.0,0.88,10.961027145385742,31.23,18495087693.2,1,false,false,true,断板,断板,断板,2天1板,32.245999999999995,31.201,31.775714285714283,-4.402515723270447,26.99,0.9523862118416209,0.4679665738161559,0.22841225626740955,0.3036211699164345,1,断板,31.595714285714283,30.862000000000002,31.77,1.286585764806008,-9.99,0.8641975308641981,0.13580246913580188,0.0,-1,1,SZSE.002317,2022-12-20 09:30,30.4,2022-12-21 11:28:00,33.66,10.657269924285885,1.49,2022-12-20
SZSE.002579,stock,2022-12-20,2022-12-20T16:00:00.000+0800,12.25,11.93,12.7,11.54,11.59,13.48,11.03,141602080.0,1721767936.0,-5.39,4.664949417114258,12.16,3907428759.37,1,false,false,true,断板,断板,断板,2天2板,11.357999999999999,10.583,10.85,-2.6122448979591857,8.32,1.0372147052476586,0.29310344827586193,0.6637931034482755,0.043103448275862676,-1,炸板,10.59,10.507000000000001,10.923999999999998,1.5550906033699028,1.66,0.059701492537313494,0.6940298507462686,0.24626865671641798,-1,1,SZSE.002579,2022-12-20 09:30,11.93,2022-12-21 11:28:00,11.74,-1.6516503556895965,1.49,2022-12-20
SHSE.600056,stock,2022-12-22,2022-12-22T16:00:00.000+0800,20.93,20.31,20.49,19.1,19.19,23.02,18.84,151749568.0,2998583552.0,-8.31,12.632387161254883,19.76,13555782916.44,1,false,false,true,断板,断板,断板,3天3板,20.57,18.961000000000002,19.724285714285713,-2.9622551361681846,14.15,0.8106585334831802,0.8057553956834531,0.12949640287769792,0.06474820143884896,-1,断板,19.482857142857142,18.709,20.422,1.4303466404922391,4.13,0.7591973244147151,0.12374581939799356,0.11705685618729136,1,1,SHSE.600056,2022-12-22 09:30,20.31,2022-12-23 11:28:00,18.63,-8.326807718393493,1.49,2022-12-22
SZSE.000597,stock,2022-12-22,2022-12-22T16:00:00.000+0800,8.89,8.52,8.64,8.0,8.0,9.78,8.0,176214576.0,1441846016.0,-10.01,4.8079657554626465,8.18,4298082896.0,1,false,false,true,断板,断板,断板,6天4板,8.048,7.373,7.798571428571429,-4.161979752530945,5.24,1.136455140346108,0.8124999999999987,0.1875000000000014,0.0,-1,断板,7.635714285714286,7.171000000000001,7.808,1.622749987078017,4.1,0.5882352941176473,0.3445378151260502,0.0672268907563025,1,1,SZSE.000597,2022-12-22 09:30,8.52,2022-12-23 11:28:00,7.37,-13.549538424857527,1.49,2022-12-22
SZSE.002031,stock,2022-12-22,2022-12-22T16:00:00.000+0800,3.38,3.24,3.5,3.17,3.41,3.72,3.04,491087136.0,1628163456.0,0.89,14.923121452331543,3.32,5845696784.62,1,false,false,true,断板,断板,断板,5天2板,3.15,2.999,3.1042857142857145,-4.142011834319518,2.67,1.3755379331705104,0.5151515151515148,0.27272727272727226,0.21212121212121293,1,炸板,3.0057142857142862,2.9379999999999997,3.066,1.974163906278365,6.96,0.2916666666666663,0.41666666666666746,0.2916666666666663,1,1,SZSE.002031,2022-12-22 09:30,3.24,2022-12-23 11:28:00,3.28,1.1738453772510173,1.49,2022-12-22
SZSE.002579,stock,2022-12-22,2022-12-22T16:00:00.000+0800,12.11,11.7,13.32,11.0,12.89,13.32,10.9,179469392.0,2242668288.0,6.44,4.664949417114258,12.5,4341763745.27,1,false,true,false,,炸板,6天2板,2天2板,12.177999999999999,11.072,11.684285714285712,-3.3856317093311326,8.32,1.1186451688735954,0.5129310344827591,0.18534482758620674,0.30172413793103414,1,断板,11.188571428571427,10.754999999999999,11.789999999999997,0.9204630704415157,4.49,0.5048543689320387,0.33009708737864085,0.16504854368932043,1,1,SZSE.002579,2022-12-22 09:30,11.7,2022-12-23 11:28:00,13.48,15.144567740788888,1.49,2022-12-22
SHSE.603000,stock,2022-12-23,2022-12-23T16:00:00.000+0800,15.78,15.31,17.3,15.0,16.09,17.36,14.2,123883352.0,2001538432.0,1.96,4.281187534332275,16.16,6633836831.51,1,false,false,true,断板,断板,断板,5天2板,15.14,14.564000000000002,15.014285714285714,-2.9784537389100056,10.38,1.1828086255663617,0.3391304347826083,0.5260869565217393,0.13478260869565234,1,断板,14.597142857142856,14.311000000000002,14.904,1.3534838623959864,2.07,0.22058823529411667,0.5000000000000007,0.2794117647058827,1,1,SHSE.603000,2022-12-23 09:30,15.31,2022-12-26 11:28:00,17.08,11.49415462755034,1.49,2022-12-23
SZSE.000597,stock,2022-12-23,2022-12-23T16:00:00.000+0800,8.0,7.79,7.9,7.2,7.2,8.8,7.2,133761824.0,991129600.0,-10.0,4.8079657554626465,7.41,3868274606.4,1,false,false,true,断板,断板,断板,6天4板,8.078,7.489,7.748571428571429,-2.6249999999999996,5.24,0.8348832535675761,0.8428571428571424,0.15714285714285756,0.0,-1,断板,7.798571428571429,7.373,8.048,1.136455140346108,-10.01,0.8124999999999987,0.1875000000000014,0.0,-1,1,SZSE.000597,2022-12-23 09:30,7.79,2022-12-26 09:30:00,7.0,-10.195105781487637,1.0,2022-12-23
SZSE.002031,stock,2022-12-23,2022-12-23T16:00:00.000+0800,3.41,3.3,3.35,3.18,3.23,3.75,3.07,297463392.0,973429184.0,-5.28,14.923121452331543,3.27,5537126279.86,1,false,false,true,断板,断板,断板,5天2板,3.21,3.0460000000000003,3.138571428571429,-3.2258064516129124,2.67,0.774414932831473,0.4117647058823522,0.2941176470588252,0.2941176470588226,-1,断板,3.1042857142857145,2.999,3.15,1.3755379331705104,0.89,0.5151515151515148,0.27272727272727226,0.21212121212121293,1,1,SZSE.002031,2022-12-23 09:30,3.3,2022-12-26 11:28:00,3.31,0.24286653397921706,1.49,2022-12-23
SHSE.603000,stock,2022-12-26,2022-12-26T16:00:00.000+0800,16.09,15.61,17.7,15.5,17.7,17.7,14.48,131213696.0,2197244416.0,10.01,4.281187534332275,16.75,7297632810.299999,1,true,false,false,,涨停,8天3板,5天2板,15.815999999999999,14.911000000000001,15.472857142857142,-2.9832193909260436,10.38,1.1167138422209097,0.9500000000000003,0.0,0.04999999999999976,1,断板,15.014285714285714,14.564000000000002,15.14,1.1828086255663617,1.96,0.3391304347826083,0.5260869565217393,0.13478260869565234,1,1,SHSE.603000,2022-12-26 09:30,15.61,2022-12-27 11:28:00,17.25,10.439802076033198,1.49,2022-12-26
SHSE.603000,stock,2022-12-29,2022-12-29T16:00:00.000+0800,17.67,17.05,18.14,15.9,16.11,19.44,15.9,127181720.0,2168130048.0,-8.83,4.281187534332275,17.05,6642082744.29,1,false,false,true,断板,断板,断板,8天3板,16.964,15.934000000000001,16.580000000000002,-3.508771929824567,10.44,0.9659165924758378,0.41964285714285765,0.48660714285714274,0.09374999999999958,-1,断板,16.285714285714285,15.772,16.898,0.9328798869684933,2.43,0.4576271186440692,0.18644067796610078,0.35593220338983006,1,1,SHSE.603000,2022-12-29 09:30,17.05,2022-12-30 11:28:00,16.49,-3.3424693999425035,1.49,2022-12-29
